nukes_used,avg_yield_kt,target_city_population,urbanization_level,soot_emission_Tg,total_targeted_population,human_lives_lost_millions,gdp_impact_pct,expected_global_temp_drop_C,estimated_famine_risk_millions
26,374.7495074,13064037.8,0.770381028,8.908791328,261671458.5,108.4482212,28.00546529,0.81728056,342.0324322
3,542.3821355,9828627.639,0.400012311,6.62511914,11794716.16,3.594896372,5,0.654997872,87.26802557
19,791.573538,10784469.36,0.73021149,2.822726028,149623925.4,53.74686322,24.37928882,0.532328635,194.2608561
20,820.8326058,16672653.81,0.985141783,6.61758673,328498558.1,168.6904851,12.48764495,1.175821297,443.334987
32,958.5433946,6910306.262,0.587359016,5.415546807,129882582,45.88890567,16.68452331,0.644522119,121.3678762
7,826.9039661,3563617.116,0.756865675,3.429130045,18880256.31,12.58873794,5,0.33479807,100.5407789
41,571.3688152,11081022.5,0.857370195,0.383105057,389522075,108.6940377,36.2467694,0.073427511,27.17617825
33,191.9621113,18905936.16,0.765359813,5.555896696,477504843.9,243.4580219,18.91944258,0.434721613,48.03696138
40,113.2671043,10405605.42,0.651099982,0.913596996,271003580.2,134.8458825,38.26958283,0.111023164,14.01211271
39,68.69421156,16655052.26,0.491545344,8.120745923,319281822.4,90.46382945,30.61848555,0.915741988,341.4814816
18,671.5279443,15164937.88,0.678220838,0.976403957,185133184,147.5497681,15.54902956,0.185790856,32.68786286
40,810.4232116,10414782.66,0.576870526,4.344518826,240319245.9,166.7530145,57.61469663,0.709770881,69.72600057
1,516.0536914,12986340.08,0.817552173,4.402062743,10617010.55,4.585693667,5,0.526075048,149.4628257
11,68.89346221,8192935.664,0.665147661,5.606396455,59944631.89,36.62280859,12.73975986,0.790826704,326.5030991
28,542.438516,10659510.91,0.909927859,0.491128112,271582806.3,171.0832411,32.29982567,0.091412819,17.16491303
25,936.7130226,10194986.53,0.515993462,2.117941231,131513659.9,77.68369075,26.38452478,0.369971047,61.87376341
23,603.6489931,14211296.22,0.650632073,2.075061722,212665477.9,97.71773862,23.29855002,0.295318682,42.37690749
31,812.2860761,8258628.255,0.734502986,6.029809085,188045600.5,137.4738952,42.84672914,1.129369811,298.7286637
30,803.1503587,2085365.74,0.475608806,2.709991773,29754549.27,19.72520801,17.25005783,0.290085771,89.27172354
42,933.1471633,15795319.5,0.752746047,1.527530311,499374301.1,262.2773617,33.11784045,0.24436982,27.01620024
35,773.6753342,13728574.77,0.574552843,0.281695416,276072708.3,55.63905074,21.14444982,0.014765704,6.063463783
7,751.4850063,19007456.76,0.537722308,8.421393869,71545134.65,23.89783091,5,1.15748746,333.9735607
16,245.591125,8631451.899,0.485146444,9.718327151,67000291.11,33.85494031,8.221873143,0.685597232,207.9024037
26,74.02627799,1656292.573,0.609929155,7.062293734,26265749.38,19.41977706,13.62425431,0.9085296,93.48899809
48,524.8354731,2520217.829,0.957389449,4.185853013,115815838,66.84572446,56.72340124,0.364071669,120.3112727
49,137.5676948,15489058.91,0.418603516,1.307908325,317704951.1,143.1951428,29.9588421,0.140080194,49.76260339
2,962.7629381,1448369.927,0.911293725,4.80353803,2639780.852,0.603842438,5,0.810955815,187.9120592
1,300.5758912,18165740.28,0.638416539,4.627485061,11597309.03,6.475567832,5,0.272053187,86.96070782
48,855.1500403,5704837.215,0.736960983,4.256775458,201803637.3,82.83056781,36.92401221,0.555978365,86.19786203
12,396.8102558,17987692.91,0.707687378,3.845205454,152755958.8,79.80366443,15.80037163,0.275820578,93.13822112
5,333.3463361,15492786.29,0.955444157,5.017859255,74012460.68,48.83823378,5.617270434,0.682359416,197.7879676
37,936.1311938,17436900.62,0.862077562,0.824489053,556182548.4,379.4523251,30.83241836,0.119583048,37.34101807
32,372.8727335,4359389.866,0.990894121,0.479116508,138230201.3,99.32765327,26.16905434,0.037041882,6.047664306
9,399.43359,11954300.57,0.876657971,0.733206809,94318495.91,54.85827585,10.6532435,0.037316565,15.11684534
41,119.5004029,1962423.728,0.577533097,2.079984953,46467950.75,34.54291479,27.49746871,0.130660488,55.09726551
35,675.3899653,4125387.274,0.977730208,2.85289553,141173051.5,86.73344843,27.3190992,0.437753801,42.52268327
19,299.5068233,6267054.324,0.990139474,1.777630434,117899899.6,79.03401566,16.21524134,0.190232808,83.78459023
48,591.8201053,14842170.57,0.473856222,2.593975462,337586634,206.3631085,45.82299325,0.274790844,109.6832884
16,597.4814285,591816.1498,0.94062651,1.939790227,8906847.356,6.440704214,11.04850916,0.29830786,89.18181682
3,723.4117002,18072033.93,0.79852131,1.59235827,43292712.61,14.44824708,5,0.198359846,14.83631357
20,749.0628639,1508989.923,0.953196262,3.000528351,28767271.08,18.86938072,29.79920165,0.436765252,124.6835413
24,521.7356479,7592154.887,0.949443412,4.035375035,172999714.6,46.76077203,33.91675259,0.758244265,197.7982653
33,341.0270684,1713683.604,0.934823819,7.468241069,52865744.27,13.49114857,33.77940148,0.941219578,141.7082151
24,839.8891314,15402460.08,0.931165356,9.559944434,344213693.4,170.3766883,30.37320752,1.392934319,592.1232865
11,320.2176647,2912167.971,0.470587743,9.197756571,15074736.09,5.730544752,12.91404153,1.342477014,260.7667869
49,514.8964581,17706662.51,0.486109425,4.811744448,421761401.1,226.9139283,28.18060201,0.626512106,194.9170457
8,410.2337945,10651417.53,0.470667652,4.667316381,40106221.41,24.33005222,8.143179524,0.698533974,176.5548972
36,857.2522102,18974609.11,0.454617453,1.344409162,310542784.9,104.3230414,24.62109892,0.235475681,104.859947
38,440.4397532,5878182.165,0.611971171,9.720227253,136696564.9,84.74580565,41.19421595,1.663856704,458.2854313
40,395.307701,9140891.422,0.810375049,7.624968192,296302013.2,236.2343224,22.47165907,0.446750196,78.2254959
20,694.4763375,13915514.55,0.612815568,8.490925779,170552879,111.8780449,13.25817507,1.636779612,613.7352765
35,608.4044932,16655074.92,0.8321802,2.41822029,485100825.2,147.6025503,44.86012477,0.428218731,169.286869
48,120.638131,8485006.046,0.892169875,4.070751242,363363205.6,210.8296016,64.47587507,0.796199735,374.6864694
25,515.5462742,17859407.51,0.799728844,1.116186526,357067083.2,73.44543615,35.18651519,0.088303646,34.06741467
35,739.4462125,2447945.446,0.679062836,9.414049743,58180807.16,28.03331046,48.88542915,1.228168666,88.81584197
25,992.1936431,14202825.9,0.577310464,2.929709269,204986000.2,106.5894033,35.17572371,0.339799504,143.7641797
29,634.7096315,7029159.746,0.474642017,6.000496647,96753702.33,75.79941745,17.24656069,0.63931463,170.7264463
18,379.7386704,2116576.134,0.696191097,1.606978287,26523746.28,17.03681834,20.87079561,0.178338252,20.65073006
46,237.7593258,7794624.68,0.831759372,8.047686885,298229597.9,185.9688649,55.24847262,1.493192783,732.1330096
18,874.7377806,17616290.93,0.728945927,1.944812206,231143823.3,120.0659868,13.82751064,0.300992533,103.0953059
2,817.3467339,19612624.04,0.832889152,8.112905472,32670283.59,16.59342027,5,0.80084505,361.6107066
35,245.4139785,7916717.156,0.601131803,4.077449225,166564666.1,132.4604956,27.50399892,0.435601028,56.60626394
16,212.6226088,17739686.12,0.440077638,5.819794464,124909426.6,26.57582925,17.19820654,0.699994333,279.5749944
41,719.4097252,10242122.88,0.862658756,2.77011693,362253736.2,138.3532306,56.26657232,0.290971698,92.65383693
36,325.227781,14368599.25,0.531834467,8.839486919,275101787.7,77.10285892,28.4107001,0.720515255,161.2849142
33,316.8028164,1002891.303,0.769771036,7.622697594,25475890.36,9.909692323,36.51467555,0.878912681,128.4557544
4,165.0058934,11190508.24,0.882575647,3.607312243,39505880.2,18.89059905,5,0.223397062,45.42480632
33,275.0158869,1496222.531,0.483466001,5.895104027,23871299.88,9.671682005,37.18145072,1.050289743,304.9408407
14,436.0949442,5445497.346,0.759096826,1.376985744,57871236.52,45.00200854,12.68350876,0.239224404,90.8733785
21,736.8457622,11379605.08,0.813624617,1.688675677,194433263.4,118.2840175,30.33985255,0.310358545,76.40252557
48,346.263473,16162558.95,0.84791852,5.383408444,657817587.2,418.9159729,53.39087806,0.629248211,142.6139801
20,338.6752744,11261783.51,0.488599967,6.441927791,110050141,71.0236465,14.48720495,0.951372165,51.23367806
8,295.6395538,18730211.67,0.895069697,5.618573966,134118759.1,99.18567679,10.44903397,0.963579985,459.8070106
7,486.1094125,16225616.9,0.45648914,5.638139179,51847725.3,34.26156195,8.091148573,0.548188152,217.5344509
3,192.9271475,3209178.907,0.711750081,7.448672395,6852400.041,1.43710511,5,1.08011483,538.0595162
17,493.346273,7840273.864,0.666047618,9.03383406,88773927.4,31.67786166,13.22841593,1.045529288,485.2821187
33,708.6129229,13402860,0.533059645,3.9372157,235769285,187.0741173,21.71855348,0.417567704,183.0379884
48,44.34364647,18774280.03,0.581158445,5.415639625,523719906.5,309.6623264,27.48830585,0.968971793,73.77481632
12,24.6326896,19755545.79,0.49866147,8.940937445,118215954,28.47475238,8.762397029,1.284023277,419.907782
22,88.9960665,15287410.12,0.655435717,4.6963587,220438121.4,105.8065336,17.11904274,0.67397128,102.0458603
22,542.6251608,11518009.18,0.421306557,4.506974669,106757481.3,84.17834618,21.26355365,0.331395897,148.0327812
46,856.6382569,15156532.83,0.933349165,7.688493126,650731514,517.7889431,67.58609805,0.784516391,328.6306071
30,19.81119903,5537404.747,0.498092401,8.785281147,82744176.78,38.01830902,43.2980635,1.547867604,196.0798112
38,937.611385,5743700.242,0.931610654,7.402955292,203333908.9,149.6195573,47.63996118,0.607218677,245.2626284
38,119.6843339,13121551.99,0.91814644,1.091231469,457805237.4,254.1713559,43.5674346,0.213411641,105.4493412
45,844.3537751,17449527.97,0.671006324,4.701232835,526893463.1,266.4276889,65.12727012,0.82168821,173.2782043
8,490.6119435,19399208.83,0.698635427,2.198499268,108423796.4,48.4833804,5.139577622,0.198177526,42.4812823
27,664.4670265,6892558.557,0.581148124,3.241744198,108151131.9,79.52115052,22.41892427,0.214709942,13.16364729
27,518.0227397,15951417.1,0.99812476,4.740668593,429880617.8,246.1823138,28.43983437,0.357604529,134.8739201
34,484.8925018,17045463.03,0.802463314,2.293133818,465064197.6,186.1552395,44.67376174,0.19796694,83.56275986
21,837.3759369,12501147.54,0.971084972,5.207743341,254933206.5,126.2325895,23.59951934,0.44610618,31.66318206
30,759.5480839,7017078.456,0.648878107,6.468431235,136596857.5,63.71527283,39.26607564,0.339216803,161.2562844
33,491.151203,12419862.45,0.929809948,8.761493508,381087684.6,179.3751038,21.55147675,1.378141249,114.4699362
28,124.9613905,11730533.2,0.66894078,2.193460117,219716896.7,85.02294281,19.39657573,0.43114655,131.925265
47,128.6719149,12169857.57,0.920097323,3.174593802,526280308.4,305.1238346,58.3065657,0.295126541,137.9142452
33,804.5163688,12423278.25,0.478555936,4.117424763,196192707.1,45.38769845,27.99441322,0.215925244,101.002114
5,536.449762,16956458,0.782112656,2.323013019,66309302.01,48.51838244,5,0.436137601,47.96073518
48,489.3653031,3484622.114,0.807222109,3.3871967,135017472.6,60.65500372,61.99989776,0.274125743,133.5253372
19,685.3583387,7409149.558,0.793702418,8.845170147,111732538.5,76.03594567,10.83068819,0.451750417,77.56214896
4,860.9589597,11761434.37,0.668216571,1.472682441,31436741.38,20.04705558,5,0.123143304,25.08912949
35,634.4400472,5738221.998,0.810349666,4.493101177,162748819.8,78.62574187,27.85337845,0.294758164,104.2861678
49,766.4051838,19565247.13,0.54367786,3.17857306,521222393.3,166.3879165,67.79118001,0.505097592,50.73305464
17,768.7914663,5336690.166,0.757509157,0.863930745,68724058.34,36.92729296,15.38297485,0.043409269,12.60750521
44,365.9175271,9445614.725,0.732540955,1.051640759,304449183.6,234.0737331,33.09278937,0.122203523,50.98200036
28,284.9719477,17559564.41,0.591003713,7.870311134,290577497.6,90.5042779,32.99596632,0.974287982,266.2603102
30,804.1466062,1693266.887,0.867318285,8.538096891,44058039.99,15.57925193,15.90870407,1.431244659,110.8884736
29,386.5211099,16431691.24,0.448523239,7.439935246,213729866.1,170.0869271,36.97809617,0.954950346,393.7001505
46,904.7859664,11463066.54,0.502863797,5.438367638,265160613.6,195.0369231,55.1030647,0.373673669,59.08996493
6,83.64533628,732860.6123,0.682690024,7.749328705,3001899.773,1.590196097,5,0.883206733,364.3540595
35,72.34424939,18067966.55,0.935042019,1.604956001,591300777.1,364.740758,34.93100966,0.305244395,144.1281369
41,928.0990977,880017.0256,0.745095733,7.823995846,26883574.15,12.52337425,37.07016704,0.669113182,260.7307647
37,653.7280905,10352834.15,0.905240111,4.292404666,346756626.9,153.4244135,24.35115085,0.407436121,26.45008336
24,388.9053661,1075721.803,0.710541831,7.52812379,18344288.16,8.546833606,15.69707434,1.362506257,472.5106286
29,758.7345086,1516881.96,0.871273581,2.354719005,38326956.14,17.19538626,19.14574816,0.395344879,68.18417132
49,677.2419078,17755365.85,0.595478437,8.342179865,518073937.7,313.6072545,53.88345684,0.786897044,109.8006397
46,538.2330311,15339928.38,0.88908539,5.724353803,627371285.9,249.8656561,30.87090596,0.894464304,350.9653291
31,112.3902425,4019129.348,0.641011642,0.172641353,79865569.82,24.15660697,17.34747414,0.010836238,1.953708093
35,814.9968935,12447312.67,0.735298697,5.240744965,320337247.4,199.8713907,51.01519461,0.688891226,78.9574521
33,868.0328428,15914123.41,0.505528895,3.171766846,265486624.3,58.08276975,17.79266791,0.57296823,72.71272773
21,184.5861582,17802853.76,0.952259814,0.669268433,356011786.7,224.7331557,24.44181701,0.11804396,41.87831405
32,852.7539772,9419307.844,0.820875472,4.528364931,247426520.6,88.56538711,45.95305356,0.364201906,93.18278617
23,879.6796014,17960247.56,0.915312891,3.183554536,378102660.9,118.7816046,12.37251266,0.413781918,59.53627832
33,556.1871831,10206216.45,0.524717744,2.123462623,176727634.8,75.52879663,48.36915211,0.233090689,20.01363925
3,661.3363507,13795738.04,0.440610613,3.556307825,18235645.79,4.932741759,5,0.477001669,225.0343849
18,391.5037602,19582684.25,0.602325558,1.878111441,212312721.9,91.44176764,23.13153391,0.115054848,57.39953023
25,292.5647728,4795440.605,0.710011235,3.068139404,85120417.61,22.24988415,28.12804805,0.605047358,137.5741164
42,726.1533997,3453573.394,0.88142193,1.24181033,127850323.7,62.65857935,46.90757322,0.167057224,27.04856337
31,863.9470218,6906174.617,0.638635849,0.934694643,136726451.5,41.7975291,39.95151425,0.063459642,4.365983059
3,659.2663897,3371540.552,0.561974995,9.109192324,5684164.454,1.580186072,5,1.333041603,250.9777842
40,518.9167515,5754839.834,0.623527067,9.037381432,143531936.2,78.57882311,35.69559517,0.462325534,144.3539683
46,171.5408953,14885407.94,0.822164446,8.297251467,562959645.9,323.7845685,67.60013238,0.422911412,120.9452159
24,67.65683192,9602728.315,0.601730858,2.380222789,138678190.8,28.19473571,13.31009473,0.182972451,43.01349704
32,454.0064134,7563321.76,0.987499376,7.286317042,239000816.6,103.3932954,24.40946576,0.660426848,140.6306132
47,63.60932024,7437607.705,0.504987453,5.938150109,176527232.9,43.56227031,55.08902632,0.531310443,260.4502474
22,575.7946124,3971146.501,0.851857675,0.607210795,74422735.73,47.86771205,13.20958368,0.070725333,19.45811093
23,391.9882534,9003487.94,0.753498167,9.005898933,156034568.3,95.01159529,23.8434921,1.143561863,61.73925613
2,760.8312829,12530247.62,0.53985736,9.980022663,13529092.8,3.109492594,5,1.130963765,412.4174919
27,316.0637694,2869181.207,0.852168182,7.11634225,66015673.21,50.48550947,33.95035026,0.754925114,235.8799349
42,599.0879605,19458975.94,0.668524126,2.39192737,546369385.5,423.9696455,44.56996291,0.360035255,43.63114581
2,544.6182689,8921295.411,0.809438965,5.588654982,14442488.25,5.788592294,5,0.487613244,179.8092619
26,19.64173914,18964422.24,0.797354347,1.182866869,393155477.4,109.4417364,31.56110697,0.170535074,10.05338002
17,86.30355729,2779712.64,0.46638606,3.057914275,22039126.84,5.919840495,10.96601347,0.591706813,222.742009
40,301.0126893,15367597.47,0.903989815,7.200834592,555686063.6,391.4432221,47.2207168,0.86961584,101.9605268
33,884.0015548,12390997.21,0.808884944,3.080634898,330755405.6,157.2734457,46.83509583,0.390253729,192.4149245
9,159.8097306,16419275.98,0.868352028,1.557338458,128319404.3,26.39595132,10.64477763,0.247993392,69.47121746
43,715.2309155,12053490.67,0.668659501,0.173964737,346566285.3,261.7307582,23.49965633,0.021938583,1.202541067
48,973.7660677,19260449,0.517037033,5.767892602,478001539.5,265.5979205,48.28733674,0.412901086,176.3619181
39,793.7090394,12575943.44,0.595728114,9.689838176,292181879.6,179.4692697,47.82473623,1.372134394,577.900183
29,254.3011813,15713622.09,0.940881537,4.892916823,428755050.3,297.612756,15.75408226,0.618053777,243.2108025
42,909.7397815,17563877.27,0.962811161,2.204858212,710249277,490.8868136,53.01232735,0.424923544,124.1091591
26,106.7105492,14320211.08,0.689119839,4.686472227,256576880.4,62.9852427,20.32167296,0.299702318,44.44664483
35,476.1198127,10532309.47,0.579277345,6.060628837,213539489.3,116.2499105,38.10706168,0.790731767,267.2631529
25,889.2287791,5529059.867,0.838186674,8.033546337,115859607.6,71.57189913,36.65858848,1.145098801,494.2144133
24,646.6467236,17104403.01,0.859595806,4.581518247,352868954.2,88.70146745,35.87830764,0.655084432,178.0916574
13,422.4398963,9663507.229,0.889279778,1.812225439,111716300.4,37.25074401,14.74730006,0.106839947,8.570360929
7,303.4206737,12452093.7,0.418650286,1.961298499,36491508.17,15.96462156,6.940386079,0.19451101,95.09028631
36,384.4729142,1676608.104,0.405840323,9.007287563,24495666.3,17.92874653,24.39692299,0.805084404,285.424101
45,516.3076543,9997291.33,0.614293377,2.438794699,276357143.3,196.3185983,31.8750185,0.370692025,182.3244709
20,329.2582709,13993337.12,0.491497971,7.307374488,137553935.9,92.05959486,18.58400025,1.171458555,157.1477132
1,969.4333442,11723031.01,0.882989115,2.762592923,10351308.78,8.220657765,5,0.224848568,31.82187016
8,934.0814883,9026241.635,0.719706312,7.233564398,51969944.64,17.96050058,10.15442493,1.258004082,119.7802059
46,872.6113962,4546203.603,0.895208876,0.875800925,187210883.6,89.99019108,33.20778541,0.107509011,15.55736079
16,430.502388,6262436.982,0.506147846,2.153191188,50715503.83,23.73657035,16.56666839,0.1925903,19.01896748
